Year,Month,District,Rainfall (mm)
2015,8,Dhaulpur,177.09007253600487
2015,9,Dhaulpur,39.354502942871314
2015,10,Dhaulpur,22.72033714349154
2015,11,Dhaulpur,0.9494512814288183
2015,12,Dhaulpur,0.9341066701085355
2016,1,Dhaulpur,7.015555698650691
2016,2,Dhaulpur,0.8981438655102745
2016,3,Dhaulpur,8.789616631907531
2016,4,Dhaulpur,1.6449110433837566
2016,5,Dhaulpur,24.146583577037255
2016,6,Dhaulpur,41.91081294218263
2016,7,Dhaulpur,376.0691538108996
2016,8,Dhaulpur,243.4472567378689
2016,9,Dhaulpur,44.49470750005696
2016,10,Dhaulpur,41.03418182074926
2016,11,Dhaulpur,0.0
2016,12,Dhaulpur,0.0
2017,1,Dhaulpur,11.559209744490895
2017,2,Dhaulpur,1.0462247087791505
2017,3,Dhaulpur,5.824425869613383
2017,4,Dhaulpur,0.0
2017,5,Dhaulpur,28.572496871023745
2017,6,Dhaulpur,76.53665906014106
2017,7,Dhaulpur,142.10781196479886
2017,8,Dhaulpur,256.00181540949643
2017,9,Dhaulpur,82.95088198814716
2017,10,Dhaulpur,9.221038286436407
2017,11,Dhaulpur,0.0
2017,12,Dhaulpur,0.7744157832797666
2018,1,Dhaulpur,7.026954316643074
2018,2,Dhaulpur,3.993812148761671
2018,3,Dhaulpur,1.155177644963989
2018,4,Dhaulpur,10.45306906894046
2018,5,Dhaulpur,18.537601165402954
2018,6,Dhaulpur,55.27854140486656
2018,7,Dhaulpur,314.35342255543526
2018,8,Dhaulpur,353.4773414587482
2018,9,Dhaulpur,177.84729242081346
2018,10,Dhaulpur,9.15828723956855
2018,11,Dhaulpur,0.29631142019830037
2018,12,Dhaulpur,1.874883692999078
2019,1,Dhaulpur,10.28394038152287
2019,2,Dhaulpur,11.005991271013693
2019,3,Dhaulpur,7.300612330010269
2019,4,Dhaulpur,9.308477712029086
2019,5,Dhaulpur,16.98308288663824
2019,6,Dhaulpur,35.224511980352915
2019,7,Dhaulpur,219.46495443123072
2019,8,Dhaulpur,280.16188990304266
2019,9,Dhaulpur,221.18262095501416
2019,10,Dhaulpur,20.265747594869154
2019,11,Dhaulpur,1.2538060055640936
