Year,Month,District,Temperature (°C)
2019,12,Dhaulpur,17.346197897357
2020,1,Dhaulpur,17.556494664224818
2020,2,Dhaulpur,21.405356518899143
2020,3,Dhaulpur,25.87461656317418
2020,4,Dhaulpur,35.45288075248737
2020,5,Dhaulpur,39.45982047156731
2020,6,Dhaulpur,37.63769557321799
2020,7,Dhaulpur,35.692877429062186
2020,8,Dhaulpur,33.3741145092687
2020,9,Dhaulpur,36.11000224939438
2020,10,Dhaulpur,35.17450081353463
2020,11,Dhaulpur,28.384148331984886
2020,12,Dhaulpur,24.90666463379831
2000,1,Kota,25.37120135856629
2000,2,Kota,25.636277761971183
2000,3,Kota,32.62192621685098
2000,4,Kota,40.55231687536541
2000,5,Kota,40.50277303893004
2000,6,Kota,39.544790589584174
2000,7,Kota,33.033487206249
2000,8,Kota,33.11656343292822
2000,9,Kota,34.16615932063038
2000,10,Kota,37.01938807460978
2000,11,Kota,31.52443513692827
2000,12,Kota,26.99997788069114
2001,1,Kota,24.34219441947433
2001,2,Kota,28.36551281949943
2001,3,Kota,33.732981165028676
2001,4,Kota,38.73328015753821
2001,5,Kota,41.79047144722578
2001,6,Kota,36.90649500299597
2001,7,Kota,30.821252335099977
2001,8,Kota,32.6630060257257
2001,9,Kota,36.41784107089934
2001,10,Kota,35.26132590045983
2001,11,Kota,31.43051543099837
2001,12,Kota,27.41806533025773
2002,1,Kota,23.9927949835138
2002,2,Kota,26.681238074870695
2002,3,Kota,33.921352311939565
2002,4,Kota,40.271141056881085
2002,5,Kota,43.636498162579684
2002,6,Kota,40.257444931094916
2002,7,Kota,37.1196197330332
2002,8,Kota,32.34711864044202
2002,9,Kota,35.466465869554696
2002,10,Kota,36.28273153356457
2002,11,Kota,31.277241327024857
2002,12,Kota,27.60840595806512
2003,1,Kota,23.997495491912257
2003,2,Kota,26.70548189785732
2003,3,Kota,33.66709036075212
2003,4,Kota,40.336947145647066
2003,5,Kota,42.524494587571205
2003,6,Kota,40.10216029337988
2003,7,Kota,34.17432385485996
2003,8,Kota,32.0134616285555
2003,9,Kota,31.99646472430849
2003,10,Kota,34.25553630637942
2003,11,Kota,30.591170414943665
2003,12,Kota,25.669078129228154
2004,1,Kota,23.510436565836084
2004,2,Kota,28.53685246106806
2004,3,Kota,37.15107763924505
2004,4,Kota,41.02879454250103
2004,5,Kota,41.549097509982424
2004,6,Kota,39.38618105466866
2004,7,Kota,36.27350940949031
2004,8,Kota,30.918869468775593
2004,9,Kota,35.36435256746977
2004,10,Kota,32.82036341580466
2004,11,Kota,30.761872713272467
2004,12,Kota,26.055801725992062
2005,1,Kota,22.349183576338575
2005,2,Kota,26.94787967520217
2005,3,Kota,33.835105045670446
2005,4,Kota,38.43481370972741
2005,5,Kota,41.79110767695939
2005,6,Kota,41.366182745391065
2005,7,Kota,33.026597762594086
2005,8,Kota,33.36698300443559
2005,9,Kota,33.086994103654405
2005,10,Kota,34.15368094654647
2005,11,Kota,30.77591464225654
2005,12,Kota,24.66015062674105
2006,1,Kota,25.306176748702807
2006,2,Kota,32.044629924168284
2006,3,Kota,32.32818505165134
2006,4,Kota,39.663092941934046
2006,5,Kota,42.978041976602036
2006,6,Kota,38.92016204284602
2006,7,Kota,33.51287013462648
2006,8,Kota,30.782789515105584
2006,9,Kota,34.26472613305824
2006,10,Kota,35.07791789821236
2006,11,Kota,30.141064460276645
2006,12,Kota,25.711270868589658
2007,1,Kota,24.52427108378717
2007,2,Kota,27.86016505621131
2007,3,Kota,32.762822691731124
2007,4,Kota,40.896007713687176
2007,5,Kota,42.44008494911231
2007,6,Kota,39.54587831246133
2007,7,Kota,33.06703609525128
2007,8,Kota,32.468684577906615
2007,9,Kota,33.66144855373267
2007,10,Kota,34.75337161382808
2007,11,Kota,31.56484444864216
