Year,Month,District,Rainfall (mm)
2016,4,Ernakulam,65.37522881925679
2016,5,Ernakulam,324.2509352075403
2016,6,Ernakulam,544.6400823740004
2016,7,Ernakulam,570.7746568815196
2016,8,Ernakulam,207.28751608419117
2016,9,Ernakulam,47.65820501920681
2016,10,Ernakulam,93.23088486058374
2016,11,Ernakulam,68.34284687938336
2016,12,Ernakulam,26.938807939164878
2017,1,Ernakulam,16.580504971241524
2017,2,Ernakulam,10.374039889743784
2017,3,Ernakulam,90.5420577606448
2017,4,Ernakulam,64.31333977874353
2017,5,Ernakulam,382.5730563000194
2017,6,Ernakulam,796.3559233393316
2017,7,Ernakulam,481.7304902883485
2017,8,Ernakulam,732.8397058054196
2017,9,Ernakulam,449.70265583310606
2017,10,Ernakulam,261.886431775209
2017,11,Ernakulam,185.05038228279386
2017,12,Ernakulam,30.538053082555024
2018,1,Ernakulam,8.113864510767405
2018,2,Ernakulam,12.92631100878955
2018,3,Ernakulam,43.048874695383496
2018,4,Ernakulam,124.86334175828978
2018,5,Ernakulam,658.3572944902785
2018,6,Ernakulam,758.2622686905119
2018,7,Ernakulam,1047.440323131991
2018,8,Ernakulam,899.9763170374285
2018,9,Ernakulam,223.1856900712791
2018,10,Ernakulam,386.82816571315743
2018,11,Ernakulam,185.99675989501105
2018,12,Ernakulam,26.173591563681562
2019,1,Ernakulam,8.015546766082252
2019,2,Ernakulam,8.543518596109104
2019,3,Ernakulam,34.434895692124044
2019,4,Ernakulam,121.31668828481081
2019,5,Ernakulam,143.4659536895773
2019,6,Ernakulam,612.907544858325
2019,7,Ernakulam,553.6638377930068
2019,8,Ernakulam,1032.3151663995934
2019,9,Ernakulam,427.3598819822109
2019,10,Ernakulam,392.6677124080739
2019,11,Ernakulam,158.45812982112443
2019,12,Ernakulam,71.19143783085862
2020,1,Ernakulam,15.587555556528828
2020,2,Ernakulam,9.768900372098612
2020,3,Ernakulam,44.06550039485036
2020,4,Ernakulam,128.3849514717807
2020,5,Ernakulam,313.14325908724516
2020,6,Ernakulam,545.4544072861945
2020,7,Ernakulam,801.3121018442629
2020,8,Ernakulam,507.4986655521319
2020,9,Ernakulam,510.06392362584614
2020,10,Ernakulam,200.8018093945917
2020,11,Ernakulam,155.16408076952834
2020,12,Ernakulam,67.10975344362835
2000,1,Idukki,32.3084832651796
2000,2,Idukki,119.94301273085091
2000,3,Idukki,31.358138359001565
2000,4,Idukki,144.31737323461869
2000,5,Idukki,162.85824571751633
2000,6,Idukki,273.64989319173037
2000,7,Idukki,333.9429473860894
2000,8,Idukki,570.3188590608185
2000,9,Idukki,396.35718077861566
2000,10,Idukki,139.9835199842281
2000,11,Idukki,234.6727638340247
2000,12,Idukki,85.59015911794498
2001,1,Idukki,54.858201041252464
2001,2,Idukki,23.32976746709637
2001,3,Idukki,62.99209702242042
2001,4,Idukki,332.0580946564035
2001,5,Idukki,219.0057157057297
2001,6,Idukki,310.3455415130558
2001,7,Idukki,470.4212033611345
2001,8,Idukki,171.2036145410423
2001,9,Idukki,296.8038670537635
2001,10,Idukki,287.5811791375432
2001,11,Idukki,210.68507099207815
2001,12,Idukki,38.360088736604006
