Year,Month,District,Flood Events,Flood Extent (sq km)
2008,2,Cachar,4669862,2622.397076470581
2008,3,Cachar,4669862,3998.247049411757
2008,4,Cachar,4669862,4202.686076470584
2008,5,Cachar,4669862,4199.126738823525
2008,6,Cachar,4669862,15.796235294117647
2008,7,Cachar,4669862,1934.2346400000001
2008,8,Cachar,4669862,0.0
2008,9,Cachar,4669862,3633.2967282352874
2008,10,Cachar,4669862,4177.499590588235
2008,11,Cachar,4669862,4202.820374117643
2008,12,Cachar,4669862,4135.566317647055
2009,1,Cachar,4669862,3961.676290588228
2009,2,Cachar,4669862,4186.780905882349
2009,3,Cachar,4669862,4202.8746211764665
2009,4,Cachar,4669862,4202.909474117643
2009,5,Cachar,4669862,4059.096963529409
2009,6,Cachar,4669862,2720.8113035294127
2009,7,Cachar,4669862,3090.735070588231
2009,8,Cachar,4669862,1414.9564094117645
2009,9,Cachar,4669862,3818.1446611764627
2009,10,Cachar,4669862,4131.957582352937
2009,11,Cachar,4669862,4156.129732941173
2009,12,Cachar,4669862,4121.707672941173
2010,1,Cachar,4669862,4136.312159999997
2010,2,Cachar,4669862,4144.359921176468
2010,3,Cachar,4669862,3730.988491764698
2010,4,Cachar,4669862,3220.6757717647056
2010,5,Cachar,4669862,98.41335882352945
2010,6,Cachar,4669862,0.0
2010,7,Cachar,4669862,1758.800664705877
2010,8,Cachar,4669862,0.0
2010,9,Cachar,4669862,1493.5171341176435
2010,10,Cachar,4669862,3940.71601058823
2010,11,Cachar,4669862,3540.8794976470544
2010,12,Cachar,4669862,4181.982730588231
2011,1,Cachar,4669862,4001.56631294117
2011,2,Cachar,4669862,4189.8895305882315
2011,3,Cachar,4669862,3950.2197599999936
2011,4,Cachar,4669862,4005.3712235294056
2011,5,Cachar,4669862,2831.5754047058795
2011,6,Cachar,4669862,1556.7556094117647
2011,7,Cachar,4669862,0.0
2011,8,Cachar,4669862,3169.786588235293
2011,9,Cachar,4669862,396.22951058823526
2011,10,Cachar,4669862,4201.350801176467
2011,11,Cachar,4669862,4202.688197647054
2011,12,Cachar,4669862,3604.4035023529377
2012,1,Cachar,4669862,2087.8042411764704
2012,2,Cachar,4669862,2791.7356447058805
2012,3,Cachar,4669862,3916.1553247058796
2012,4,Cachar,4669862,3385.980967058824
2012,5,Cachar,4669862,2968.3580999999995
2012,6,Cachar,4669862,2582.5673929411773
2012,7,Cachar,4669862,2153.7223270588233
2012,8,Cachar,4669862,1197.5957223529413
2012,9,Cachar,4669862,0.0
2012,10,Cachar,4669862,3111.9017823529407
2012,11,Cachar,4669862,3094.101292941174
2012,12,Cachar,4669862,3926.9166952941146
2013,1,Cachar,4669862,3573.2500270588193
2013,2,Cachar,4669862,3294.103789411765
2013,3,Cachar,4669862,2478.7329847058813
2013,4,Cachar,4669862,3749.576735294114
2013,5,Cachar,4669862,122.31427764705882
2013,6,Cachar,4669862,3358.12744235294
2013,7,Cachar,4669862,550.0213482352942
2013,8,Cachar,4669862,455.92588941176484
2013,9,Cachar,4669862,4139.591717647056
2013,10,Cachar,4669862,3702.6141247058763
2013,11,Cachar,4669862,4202.902274117644
2013,12,Cachar,4669862,4196.277257647055
2014,1,Cachar,4669862,4161.604521176467
2014,2,Cachar,4669862,4187.572150588231
2014,3,Cachar,4669862,4202.908574117643
2014,4,Cachar,4669862,4202.909474117644
2014,5,Cachar,4669862,4129.748851764702
2014,6,Cachar,4669862,2041.606754117648
2014,7,Cachar,4669862,2800.753104705877
2014,8,Cachar,4669862,1018.8364094117652
2014,9,Cachar,4669862,2086.2800223529403
2014,10,Cachar,4669862,4202.387551764701
2014,11,Cachar,4669862,4202.877074117643
2014,12,Cachar,4669862,4180.7481599999965
2015,1,Cachar,4669862,4107.118528235291
2015,2,Cachar,4669862,3333.0201494117614
2015,3,Cachar,4669862,4202.888774117644
2015,4,Cachar,4669862,2710.432369411761
2015,5,Cachar,4669862,3944.7061305882266
2015,6,Cachar,4669862,833.3127282352943
2015,7,Cachar,4669862,42.58540941176471
2015,8,Cachar,4669862,370.5363211764707
2015,9,Cachar,4669862,4169.285385882349
2015,10,Cachar,4669862,4202.682825882349
2015,11,Cachar,4669862,4202.878877647055
2015,12,Cachar,4669862,4140.45790588235
2016,1,Cachar,4669862,3856.5308082352876
2016,2,Cachar,4669862,3080.8161352941142
2016,3,Cachar,4669862,2468.0924894117634
2016,4,Cachar,4669862,3706.3955823529345
2016,5,Cachar,4669862,3400.809522352937
2016,6,Cachar,4669862,1500.0477811764695
2016,7,Cachar,4669862,2221.4392129411754
2016,8,Cachar,4669862,4142.498015294113
2016,9,Cachar,4669862,1432.017688235294
2016,10,Cachar,4669862,4202.614274117644
2016,11,Cachar,4669862,4197.645451764702
2016,12,Cachar,4669862,4191.829263529408
2017,1,Cachar,4669862,4194.044583529408
2017,2,Cachar,4669862,4169.819932941174
2017,3,Cachar,4669862,4201.757657647056
2017,4,Cachar,4669862,1733.1794894117645
2017,5,Cachar,4669862,4202.5440741176435
2017,6,Cachar,4669862,0.0
2017,7,Cachar,4669862,1001.9787988235298
2017,8,Cachar,4669862,574.5879988235282
2017,9,Cachar,4669862,3836.9233270588215
2017,10,Cachar,4669862,4201.241463529407
2017,11,Cachar,4669862,4202.696841176467
2017,12,Cachar,4669862,4185.157803529408
2018,1,Cachar,4669862,4088.4194541176435
2018,2,Cachar,4669862,3662.4118799999956
2018,3,Cachar,4669862,4078.619664705877
2018,4,Cachar,4669862,4049.6197623529397
2018,5,Cachar,4669862,3916.575882352938
2018,6,Cachar,4669862,50.05796470588235
2018,7,Cachar,4669862,0.0
2018,8,Cachar,4669862,248.90282823529407
2018,9,Cachar,4669862,3441.3614823529383
2018,10,Cachar,4669862,3822.2614764705877
2018,11,Cachar,4669862,4202.444350588232
2018,12,Cachar,4669862,4175.981318823526
2019,1,Cachar,4669862,4131.425459999996
2019,2,Cachar,4669862,4150.484202352937
2019,3,Cachar,4669862,3831.975681176462
2019,4,Cachar,4669862,3454.2806152941102
2019,5,Cachar,4669862,3502.73882470588
2019,6,Cachar,4669862,2578.453002352941
2019,7,Cachar,4669862,1725.9875541176464
2019,8,Cachar,4669862,4031.5290811764676
2019,9,Cachar,4669862,2001.5591717647048
2019,10,Cachar,4669862,4132.18248705882
2019,11,Cachar,4669862,4202.790045882349
2019,12,Cachar,4669862,4147.469167058819
2020,1,Cachar,4669862,3762.5675011764642
2020,2,Cachar,4669862,4068.606074117644
2020,3,Cachar,4669862,4197.2429399999955
2020,4,Cachar,4669862,2516.968432941174
2020,5,Cachar,4669862,4187.063671764701
2020,6,Cachar,4669862,0.0
2020,7,Cachar,4669862,0.0
2020,8,Cachar,4669862,3316.0720694117585
2020,9,Cachar,4669862,44.03756117647058
2020,10,Cachar,4669862,4193.723636470584
2020,11,Cachar,4669862,4183.991872941173
2020,12,Cachar,4669862,4155.192903529408
2021,1,Cachar,4669862,4130.690343529408
2021,2,Cachar,4669862,4202.36932588235
2021,3,Cachar,4669862,4198.779603529409
2021,4,Cachar,4669862,4202.909474117644
2021,5,Cachar,4669862,3062.3959517647017
2021,6,Cachar,4669862,2241.7604505882346
2021,7,Cachar,4669862,15.436334117647052
2021,8,Cachar,4669862,0.0
2021,9,Cachar,4669862,4086.0995364705846
2021,10,Cachar,4669862,3628.7695658823495
2021,11,Cachar,4669862,4195.85082705882
2021,12,Cachar,4669862,3001.464850588228
2022,1,Cachar,0,0.0
2022,2,Cachar,0,0.0
2022,3,Cachar,0,0.0
2022,4,Cachar,0,0.0
2022,5,Cachar,0,0.0
2022,6,Cachar,0,0.0
2022,7,Cachar,0,0.0
2022,8,Cachar,0,0.0
2022,9,Cachar,0,0.0
2022,10,Cachar,0,0.0
2022,11,Cachar,0,0.0
2022,12,Cachar,0,0.0
2023,1,Cachar,0,0.0
2023,2,Cachar,0,0.0
2023,3,Cachar,0,0.0
2023,4,Cachar,0,0.0
2023,5,Cachar,0,0.0
2023,6,Cachar,0,0.0
2023,7,Cachar,0,0.0
2023,8,Cachar,0,0.0
2023,9,Cachar,0,0.0
2023,10,Cachar,0,0.0
2023,11,Cachar,0,0.0
2023,12,Cachar,0,0.0
2000,1,Darrang,4267886,2445.200915294115
2000,2,Darrang,4267886,3466.664530588233
2000,3,Darrang,4267886,3127.823855294117
2000,4,Darrang,4267886,1361.0684082352936
2000,5,Darrang,4267886,3213.4903305882344
2000,6,Darrang,4267886,2419.7210011764682
2000,7,Darrang,4267886,914.557288235294
2000,8,Darrang,4267886,790.6567341176469
2000,9,Darrang,4267886,257.0504188235294
2000,10,Darrang,4267886,3832.719317647057
2000,11,Darrang,4267886,2829.0643447058806
2000,12,Darrang,4267886,3699.750935294116
2001,1,Darrang,4267886,1439.8932211764695
2001,2,Darrang,4267886,2548.586117647059
2001,3,Darrang,4267886,2925.9435458823523
2001,4,Darrang,4267886,2396.7912247058807
2001,5,Darrang,4267886,3466.021870588234
2001,6,Darrang,4267886,0.0
2001,7,Darrang,4267886,1454.6788588235272
2001,8,Darrang,4267886,0.0
2001,9,Darrang,4267886,1566.5699894117645
2001,10,Darrang,4267886,3829.877248235292
2001,11,Darrang,4267886,0.0
2001,12,Darrang,4267886,3112.412428235293
2002,1,Darrang,4267886,2805.9776117647048
2002,2,Darrang,4267886,3747.6980858823513
2002,3,Darrang,4267886,2504.666812941174
2002,4,Darrang,4267886,123.64119529411762
2002,5,Darrang,4267886,3637.503374117645
2002,6,Darrang,4267886,1552.4530482352934
2002,7,Darrang,4267886,0.0
2002,8,Darrang,4267886,1409.8433117647046
2002,9,Darrang,4267886,2588.5287458823504
2002,10,Darrang,4267886,3836.155814117645
2002,11,Darrang,4267886,3823.3633694117634
2002,12,Darrang,4267886,3785.0288117647037
2003,1,Darrang,4267886,3411.9888105882333
2003,2,Darrang,4267886,2202.272590588234
2003,3,Darrang,4267886,3745.4949247058807
2003,4,Darrang,4267886,2371.107878823527
2003,5,Darrang,4267886,3720.9989329411724
2003,6,Darrang,4267886,0.0
2003,7,Darrang,4267886,1684.284317647059
2003,8,Darrang,4267886,409.55308588235295
2003,9,Darrang,4267886,0.0
2003,10,Darrang,4267886,0.8955
2003,11,Darrang,4267886,3695.9868952941165
2003,12,Darrang,4267886,3734.016247058822
2004,1,Darrang,4267886,3692.3843788235267
2004,2,Darrang,4267886,3673.9749564705867
2004,3,Darrang,4267886,3462.4737494117635
2004,4,Darrang,4267886,2488.50386117647
2004,5,Darrang,4267886,2964.227767058822
