Year,District,Tree Cover (%)
2020,Narsinghpur,17.167556957549163
2000,Panna,6.261320028584573
2001,Panna,5.722212039675872
2002,Panna,6.240544754544707
2003,Panna,5.5950312011581955
2004,Panna,6.628433667304147
2005,Panna,7.557864614866891
2006,Panna,6.044229976648573
2007,Panna,4.550023511666445
2008,Panna,6.624734523489386
2009,Panna,7.143359193662527
2010,Panna,3.8149393979911683
2011,Panna,4.236174939818638
2012,Panna,5.646053770855643
2013,Panna,8.379412318510717
2014,Panna,9.047355976645566
2015,Panna,7.56198954769964
2016,Panna,5.28619031379437
2017,Panna,5.364891923955409
2018,Panna,5.9578915819219995
2019,Panna,8.289764763148128
2020,Panna,7.770131394910359
2000,Raisen,8.167051606829247
2001,Raisen,9.617840727950622
2002,Raisen,8.43587373252742
2003,Raisen,6.706083623507123
2004,Raisen,11.001564963058433
2005,Raisen,9.100007592669154
2006,Raisen,9.77908644536045
2007,Raisen,6.950649886690338
2008,Raisen,8.580849520644877
2009,Raisen,14.669087517705131
2010,Raisen,6.0169229201384375
2011,Raisen,6.427028219704383
2012,Raisen,6.4767021662108935
2013,Raisen,13.491007479045388
2014,Raisen,11.786778255830795
2015,Raisen,12.395326323443246
2016,Raisen,6.377028629687227
2017,Raisen,9.640733317665244
2018,Raisen,7.566007396516344
2019,Raisen,8.957079056511308
2020,Raisen,13.35349327207515
2000,Ratlam,6.7514871108376955
2001,Ratlam,5.03815083370689
2002,Ratlam,6.98224957113039
2003,Ratlam,5.037851988021605
2004,Ratlam,8.335653202049649
2005,Ratlam,8.414276971148755
2006,Ratlam,6.455121695880405
2007,Ratlam,7.257471560813679
2008,Ratlam,5.8596152854916035
2009,Ratlam,10.30331162329216
2010,Ratlam,6.413931791356564
2011,Ratlam,6.560459031438526
2012,Ratlam,6.326585300997693
2013,Ratlam,10.7766080121533
2014,Ratlam,7.689580092039249
2015,Ratlam,8.278696303375616
2016,Ratlam,6.17105212475374
2017,Ratlam,8.843400581055743
2018,Ratlam,5.735484538457402
2019,Ratlam,8.504557582781286
2020,Ratlam,9.751911374948808
2000,Rewa,8.582793486172381
2001,Rewa,5.336632039950097
2002,Rewa,5.630712480130138
2003,Rewa,4.2673520292853375
2004,Rewa,3.6629428602927874
2005,Rewa,6.372782815788797
2006,Rewa,4.992630994848756
2007,Rewa,3.7717734605004525
2008,Rewa,4.838919675692346
2009,Rewa,3.958802728963261
2010,Rewa,3.1256098768265397
2011,Rewa,4.389149367370566
2012,Rewa,5.7719756746753665
2013,Rewa,8.16948697785713
2014,Rewa,8.972820052446318
2015,Rewa,5.707531788968277
2016,Rewa,4.922936571685067
2017,Rewa,5.525004387400726
2018,Rewa,5.659434908410208
2019,Rewa,6.136052453063249
2020,Rewa,8.333948413167144
2000,Sagar,8.268601357656108
2001,Sagar,7.9214948092132955
2002,Sagar,10.205736857784302
2003,Sagar,7.3274875065345695
2004,Sagar,7.922246012105377
2005,Sagar,8.654029276605305
2006,Sagar,8.050424810072684
2007,Sagar,6.245819576387475
2008,Sagar,8.126572937277398
2009,Sagar,11.394999720227283
2010,Sagar,5.3484956506232875
2011,Sagar,5.208635512591607
2012,Sagar,6.046256370495128
2013,Sagar,14.555649762175785
2014,Sagar,10.254874103136606
2015,Sagar,9.796944428417325
2016,Sagar,5.524422504605803
2017,Sagar,9.036763881739645
2018,Sagar,5.22998165004562
2019,Sagar,8.277973831748362
2020,Sagar,9.43097012811503
2000,Satna,7.699054572406734
2001,Satna,6.234571262766684
2002,Satna,5.622354822526775
2003,Satna,5.001567093304682
2004,Satna,5.687921191329338
2005,Satna,7.918012814631131
2006,Satna,5.833690778208215
2007,Satna,4.883833712465606
2008,Satna,6.295338877522223
2009,Satna,6.046095255345307
2010,Satna,3.7426052524020004
2011,Satna,4.721255676557474
2012,Satna,6.97399180406984
2013,Satna,8.234676720722312
2014,Satna,10.584022345170428
2015,Satna,7.562361281081805
2016,Satna,4.661364018222177
2017,Satna,6.017233379051644
2018,Satna,5.730716148889959
2019,Satna,8.947164015123969
2020,Satna,9.995538711411015
2000,Sehore,6.256679546148105
2001,Sehore,8.909425672487348
2002,Sehore,8.727711459202318
2003,Sehore,6.515064171229832
2004,Sehore,11.481261008925665
2005,Sehore,8.657979021301802
2006,Sehore,8.731527220849479
2007,Sehore,6.344410789556531
2008,Sehore,6.70745978922107
2009,Sehore,14.291214972069998
2010,Sehore,6.241745501538598
2011,Sehore,5.744145025395044
2012,Sehore,6.85905502861202
2013,Sehore,12.206344585485786
2014,Sehore,10.636650655145191
2015,Sehore,11.474237615755175
2016,Sehore,6.078327270172204
2017,Sehore,9.156455320553057
