Year,Month,District,Temperature (°C)
2013,12,Jabalpur,25.651196708854304
2014,1,Jabalpur,22.725644050877793
2014,2,Jabalpur,25.548764971583722
2014,3,Jabalpur,31.354680201881393
2014,4,Jabalpur,37.79494496447798
2014,5,Jabalpur,39.698447645851374
2014,6,Jabalpur,38.82897847315762
2014,7,Jabalpur,31.947244260272004
2014,8,Jabalpur,30.8979858281304
2014,9,Jabalpur,31.357801348650618
2014,10,Jabalpur,30.87625495117668
2014,11,Jabalpur,29.492110784818113
2014,12,Jabalpur,24.993503167199215
2015,1,Jabalpur,21.34124957794432
2015,2,Jabalpur,28.079616046005746
2015,3,Jabalpur,29.679624171116515
2015,4,Jabalpur,36.50394842906496
2015,5,Jabalpur,41.37866680474511
2015,6,Jabalpur,36.704263579855635
2015,7,Jabalpur,31.191798156697818
2015,8,Jabalpur,30.719346463517034
2015,9,Jabalpur,32.416717583092414
2015,10,Jabalpur,32.7888889232119
2015,11,Jabalpur,30.108423010524557
2015,12,Jabalpur,25.372607056486444
2016,1,Jabalpur,25.04078373149537
2016,2,Jabalpur,28.356173951126657
2016,3,Jabalpur,33.22917054317679
2016,4,Jabalpur,39.474581880708094
2016,5,Jabalpur,40.67113662782965
2016,6,Jabalpur,37.89321838476602
2016,7,Jabalpur,29.859265518782472
2016,8,Jabalpur,28.841037565956665
2016,9,Jabalpur,30.909381501926838
2016,10,Jabalpur,30.82499781786012
2016,11,Jabalpur,28.1348743086259
2016,12,Jabalpur,25.51493206312837
2017,1,Jabalpur,24.227119813682975
2017,2,Jabalpur,27.868752491066783
2017,3,Jabalpur,33.388400928695624
2017,4,Jabalpur,39.79067442252596
2017,5,Jabalpur,41.33234760079731
2017,6,Jabalpur,36.80673464844684
2017,7,Jabalpur,29.778189808699967
2017,8,Jabalpur,30.46096694634548
2017,9,Jabalpur,31.81008894474907
2017,10,Jabalpur,32.5647831008205
2017,11,Jabalpur,28.464977674106514
2017,12,Jabalpur,25.41766847610989
2018,1,Jabalpur,24.85642278495881
2018,2,Jabalpur,27.63750943937487
2018,3,Jabalpur,33.49241027786748
2018,4,Jabalpur,38.12406479955814
2018,5,Jabalpur,41.26293099050478
2018,6,Jabalpur,35.94469459406591
2018,7,Jabalpur,29.390708919597053
2018,8,Jabalpur,28.33437798544327
2018,9,Jabalpur,29.6972152790314
2018,10,Jabalpur,31.946057114412383
2018,11,Jabalpur,28.96367826045226
2018,12,Jabalpur,23.27966452448364
2019,1,Jabalpur,23.361136252883462
2019,2,Jabalpur,27.144604558736475
2019,3,Jabalpur,31.134501650528957
2019,4,Jabalpur,37.878704703388564
2019,5,Jabalpur,41.219054635583575
2019,6,Jabalpur,39.839693085717876
2019,7,Jabalpur,31.912654485099036
2019,8,Jabalpur,29.319343384321545
2019,9,Jabalpur,29.688610831067063
2019,10,Jabalpur,29.63682365025164
2019,11,Jabalpur,28.805212038953858
2019,12,Jabalpur,23.363326051720577
2020,1,Jabalpur,22.459614635414297
2020,2,Jabalpur,25.939317747641244
2020,3,Jabalpur,30.75115758691106
2020,4,Jabalpur,37.194408626750835
2020,5,Jabalpur,40.20980393067815
2020,6,Jabalpur,34.0241129807757
2020,7,Jabalpur,32.646467618910826
2020,8,Jabalpur,29.55245112788592
2020,9,Jabalpur,32.19103252710162
2020,10,Jabalpur,32.656883688494744
2020,11,Jabalpur,29.284355219350555
2020,12,Jabalpur,25.963538675419873
2000,1,Mandla,25.77103549202724
2000,2,Mandla,26.328123613965108
2000,3,Mandla,32.16902993230248
2000,4,Mandla,39.41888003905337
2000,5,Mandla,38.18266568243935
2000,6,Mandla,32.81713922214619
2000,7,Mandla,29.165766220321515
2000,8,Mandla,29.81418693836164
2000,9,Mandla,29.344711823393943
2000,10,Mandla,31.97164963284786
2000,11,Mandla,29.880477089049897
2000,12,Mandla,26.27927329999186
2001,1,Mandla,24.935917179498077
2001,2,Mandla,29.694730312129135
2001,3,Mandla,33.14095678101493
2001,4,Mandla,36.61634850942425
2001,5,Mandla,40.08186258907682
2001,6,Mandla,31.38071625547878
2001,7,Mandla,27.958898118006935
2001,8,Mandla,29.619868274549486
2001,9,Mandla,32.12146432855563
2001,10,Mandla,30.5184545905653
2001,11,Mandla,28.5836053667171
2001,12,Mandla,26.489259264075034
2002,1,Mandla,24.96715864432466
2002,2,Mandla,28.23226326291183
2002,3,Mandla,33.58521822282543
2002,4,Mandla,38.831039999685395
2002,5,Mandla,40.96309362767039
2002,6,Mandla,35.175318623129705
2002,7,Mandla,32.93375677284614
2002,8,Mandla,28.258906912526047
2002,9,Mandla,29.946062479755422
2002,10,Mandla,31.458696319337573
2002,11,Mandla,28.562187186340314
2002,12,Mandla,27.422693767578394
2003,1,Mandla,24.991643495702665
2003,2,Mandla,27.399984466087997
2003,3,Mandla,32.8431770507858
2003,4,Mandla,38.81689083140476
2003,5,Mandla,40.98206950347961
2003,6,Mandla,37.387519193745014
2003,7,Mandla,30.191746441553672
2003,8,Mandla,28.436056090170137
2003,9,Mandla,27.830525951614817
2003,10,Mandla,29.107172862837277
2003,11,Mandla,28.807622045421958
2003,12,Mandla,25.63333397447075
2004,1,Mandla,24.303597356920438
2004,2,Mandla,27.722704102751113
2004,3,Mandla,35.512137436586286
2004,4,Mandla,38.69646362059875
2004,5,Mandla,39.87240596758866
2004,6,Mandla,34.53777812007015
2004,7,Mandla,30.9321416251213
2004,8,Mandla,27.779668870056604
2004,9,Mandla,31.41150388966837
2004,10,Mandla,29.745078369902586
2004,11,Mandla,28.40035455795237
2004,12,Mandla,25.76367620122524
2005,1,Mandla,24.103333951849955
2005,2,Mandla,28.21135975234176
2005,3,Mandla,33.311241361886665
2005,4,Mandla,37.24135923378977
2005,5,Mandla,40.33202894615285
2005,6,Mandla,38.44399092337479
2005,7,Mandla,29.148457704161903
2005,8,Mandla,29.143890168833295
2005,9,Mandla,29.7156264061835
2005,10,Mandla,29.674339494137183
2005,11,Mandla,27.993893593339592
2005,12,Mandla,24.861129970572367
2006,1,Mandla,26.027481549943374
2006,2,Mandla,31.726056791004865
2006,3,Mandla,30.710627178289688
2006,4,Mandla,37.87790273629943
2006,5,Mandla,39.41878771947154
2006,6,Mandla,36.857191153865145
2006,7,Mandla,28.432720626198932
2006,8,Mandla,28.350181515532714
2006,9,Mandla,30.72659617912192
2006,10,Mandla,31.70844799642358
2006,11,Mandla,28.25344969210736
2006,12,Mandla,26.205965582802577
2007,1,Mandla,25.869074825708353
2007,2,Mandla,27.90057955248255
2007,3,Mandla,32.177458185499866
2007,4,Mandla,38.29140299947557
2007,5,Mandla,39.46456537823699
2007,6,Mandla,36.20093327484729
2007,7,Mandla,29.99252678053925
2007,8,Mandla,29.223954485309445
2007,9,Mandla,30.489103880833344
2007,10,Mandla,30.643311772251774
2007,11,Mandla,28.540455377044413
2007,12,Mandla,25.49495359162061
2008,1,Mandla,25.04119115491981
2008,2,Mandla,26.472517841566702
2008,3,Mandla,33.95253395716299
2008,4,Mandla,38.014869185592175
2008,5,Mandla,40.05887726431949
2008,6,Mandla,31.901042864536763
2008,7,Mandla,29.991343950810567
2008,8,Mandla,29.86407861704561
2008,9,Mandla,30.88293229939886
2008,10,Mandla,31.585102133914607
2008,11,Mandla,28.723891428146317
2008,12,Mandla,27.221921404715005
2009,1,Mandla,26.640856851154187
2009,2,Mandla,30.291915274843127
2009,3,Mandla,34.44265535537108
2009,4,Mandla,38.5499635202113
2009,5,Mandla,40.96044434572227
2009,6,Mandla,39.71008324172675
2009,7,Mandla,30.429745965913515
2009,8,Mandla,30.41131061707787
2009,9,Mandla,31.281823381342278
2009,10,Mandla,30.71627949526709
2009,11,Mandla,27.032733641817515
2009,12,Mandla,25.745496630521234
2010,1,Mandla,24.03262831273467
2010,2,Mandla,28.515400404586856
2010,3,Mandla,35.93846513271711
2010,4,Mandla,40.570596372055796
2010,5,Mandla,41.61777317102675
2010,6,Mandla,38.08921333566246
2010,7,Mandla,30.857480370569835
2010,8,Mandla,30.71708494431777
2010,9,Mandla,30.046431075977328
2010,10,Mandla,30.361937231066932
2010,11,Mandla,28.98740053793758
2010,12,Mandla,24.800334758684805
2011,1,Mandla,24.761505149078904
2011,2,Mandla,28.347547868760156
2011,3,Mandla,34.058111262918594
2011,4,Mandla,36.26765606091404
2011,5,Mandla,40.340684864309495
2011,6,Mandla,32.97508576477436
2011,7,Mandla,30.14602482417559
2011,8,Mandla,29.26431643385558
2011,9,Mandla,29.564084655828193
2011,10,Mandla,31.37323477662189
2011,11,Mandla,29.157322954994537
2011,12,Mandla,25.92194086599652
2012,1,Mandla,22.375053523484493
2012,2,Mandla,27.775054222356477
2012,3,Mandla,33.59580110851221
2012,4,Mandla,38.082745513812526
2012,5,Mandla,40.91820381805967
2012,6,Mandla,37.11934829497048
2012,7,Mandla,29.287634651081408
2012,8,Mandla,28.28433691771917
2012,9,Mandla,30.123519961159285
2012,10,Mandla,30.886388191617783
2012,11,Mandla,27.34354446960581
2012,12,Mandla,26.514669263223563
2013,1,Mandla,24.495797544661436
2013,2,Mandla,26.859325975374098
2013,3,Mandla,32.55825650526815
2013,4,Mandla,36.827538420831154
2013,5,Mandla,41.78257370815097
2013,6,Mandla,32.819167006185644
2013,7,Mandla,28.96086799585384
2013,8,Mandla,28.312076906477703
2013,9,Mandla,31.101143902251142
2013,10,Mandla,28.706601883697815
2013,11,Mandla,27.504349704747593
2013,12,Mandla,25.789899999537457
2014,1,Mandla,23.672489874526256
2014,2,Mandla,26.13732334039448
2014,3,Mandla,31.249597578949082
2014,4,Mandla,37.388036867706305
2014,5,Mandla,39.09732398229375
2014,6,Mandla,37.969296014743406
2014,7,Mandla,31.308476639960936
2014,8,Mandla,30.450710363946722
2014,9,Mandla,30.76150763698807
2014,10,Mandla,30.252901406803264
2014,11,Mandla,29.14861404122211
2014,12,Mandla,25.22307002840494
2015,1,Mandla,22.335772403814726
2015,2,Mandla,28.554191470905153
2015,3,Mandla,30.143879832623735
2015,4,Mandla,36.10193861010766
2015,5,Mandla,40.86837842277087
2015,6,Mandla,35.66165806293792
2015,7,Mandla,30.589156584314665
2015,8,Mandla,30.31260059138175
2015,9,Mandla,31.84855819548501
2015,10,Mandla,32.25037995102276
2015,11,Mandla,29.80576393653163
2015,12,Mandla,22.738079903972594
2016,1,Mandla,20.832495994577734
2016,2,Mandla,26.59508334624471
2016,3,Mandla,30.925962816898206
2016,4,Mandla,36.39954909919778
2016,5,Mandla,38.110975424636564
2016,6,Mandla,35.85910402953611
2016,7,Mandla,28.311342089790937
2016,8,Mandla,27.52374940311868
