Year,Month,District,Temperature (°C)
2004,11,Udham Singh Nagar,25.942678317958215
2004,12,Udham Singh Nagar,21.799544875458707
2005,1,Udham Singh Nagar,19.132078238527193
2005,2,Udham Singh Nagar,22.04363890818952
2005,3,Udham Singh Nagar,29.122675655154076
2005,4,Udham Singh Nagar,34.7580792973184
2005,5,Udham Singh Nagar,37.22315533425463
2005,6,Udham Singh Nagar,38.76234043566763
2005,7,Udham Singh Nagar,31.425351616524782
2005,8,Udham Singh Nagar,33.07532513162317
2005,9,Udham Singh Nagar,31.411498146432724
2005,10,Udham Singh Nagar,30.461960866268793
2005,11,Udham Singh Nagar,27.033328713034713
2005,12,Udham Singh Nagar,22.438774488408637
2006,1,Udham Singh Nagar,22.081429268971156
2006,2,Udham Singh Nagar,27.893358533662564
2006,3,Udham Singh Nagar,28.66274331172463
2006,4,Udham Singh Nagar,35.15247439712877
2006,5,Udham Singh Nagar,34.266464346704936
2006,6,Udham Singh Nagar,34.42591378619978
2006,7,Udham Singh Nagar,32.259731775900406
2006,8,Udham Singh Nagar,32.94390440991601
2006,9,Udham Singh Nagar,32.38280690784423
2006,10,Udham Singh Nagar,30.938331984594257
2006,11,Udham Singh Nagar,26.631148744312128
2006,12,Udham Singh Nagar,22.37567718497946
2007,1,Udham Singh Nagar,21.352553809592948
2007,2,Udham Singh Nagar,22.214540428506687
2007,3,Udham Singh Nagar,26.938355599903296
2007,4,Udham Singh Nagar,35.395395802698864
2007,5,Udham Singh Nagar,35.51519381409629
2007,6,Udham Singh Nagar,34.855003039296356
2007,7,Udham Singh Nagar,31.567522857102116
2007,8,Udham Singh Nagar,31.889793326949217
2007,9,Udham Singh Nagar,31.794322141184153
2007,10,Udham Singh Nagar,30.83025041889819
2007,11,Udham Singh Nagar,26.428372535883888
2007,12,Udham Singh Nagar,22.07152538609353
2008,1,Udham Singh Nagar,20.326727878919744
2008,2,Udham Singh Nagar,22.57490870018576
2008,3,Udham Singh Nagar,30.38511767355468
2008,4,Udham Singh Nagar,35.22928956741426
2008,5,Udham Singh Nagar,35.480752404254424
2008,6,Udham Singh Nagar,31.354131659676128
2008,7,Udham Singh Nagar,30.909782963669542
2008,8,Udham Singh Nagar,31.268163506447866
2008,9,Udham Singh Nagar,31.706788045268652
2008,10,Udham Singh Nagar,30.470420024280862
2008,11,Udham Singh Nagar,26.92379747385529
2008,12,Udham Singh Nagar,22.83027247851835
2009,1,Udham Singh Nagar,21.177080671516926
2009,2,Udham Singh Nagar,24.806429989705133
2009,3,Udham Singh Nagar,30.02490281150856
2009,4,Udham Singh Nagar,35.71639807543519
2009,5,Udham Singh Nagar,35.937450753252016
2009,6,Udham Singh Nagar,38.38131048970523
2009,7,Udham Singh Nagar,34.13078472702349
2009,8,Udham Singh Nagar,32.999094408135
2009,9,Udham Singh Nagar,31.46737767194073
2009,10,Udham Singh Nagar,30.18557755061984
2009,11,Udham Singh Nagar,25.890871363469135
2009,12,Udham Singh Nagar,22.502538349389177
2010,1,Udham Singh Nagar,18.511558302434672
2010,2,Udham Singh Nagar,24.209013699978083
2010,3,Udham Singh Nagar,31.879134852097994
