Year,Month,District,Rainfall (mm)
2000,5,Udham Singh Nagar,116.97398166307212
2000,6,Udham Singh Nagar,320.9411963083665
2000,7,Udham Singh Nagar,390.4586658895789
2000,8,Udham Singh Nagar,412.0866779547064
2000,9,Udham Singh Nagar,119.43372086132709
2000,10,Udham Singh Nagar,14.028057033468256
2000,11,Udham Singh Nagar,0.0
2000,12,Udham Singh Nagar,7.872910957269822
2001,1,Udham Singh Nagar,18.09592740100905
2001,2,Udham Singh Nagar,28.240929677261253
2001,3,Udham Singh Nagar,24.48511675906931
2001,4,Udham Singh Nagar,17.551932386627797
2001,5,Udham Singh Nagar,79.14011571643141
2001,6,Udham Singh Nagar,174.04128009605344
2001,7,Udham Singh Nagar,302.22518750202386
2001,8,Udham Singh Nagar,147.07824857485707
2001,9,Udham Singh Nagar,84.04729193389085
2001,10,Udham Singh Nagar,21.570860525588216
2001,11,Udham Singh Nagar,3.30232925743029
2001,12,Udham Singh Nagar,6.123372246855662
2002,1,Udham Singh Nagar,51.92113120744749
2002,2,Udham Singh Nagar,77.58374134697843
2002,3,Udham Singh Nagar,26.873612561276392
2002,4,Udham Singh Nagar,21.491674065942032
2002,5,Udham Singh Nagar,36.07916751686858
2002,6,Udham Singh Nagar,109.015179441524
2002,7,Udham Singh Nagar,119.0628927050002
2002,8,Udham Singh Nagar,296.77715051684567
2002,9,Udham Singh Nagar,285.8938549965971
2002,10,Udham Singh Nagar,16.27156468305269
2002,11,Udham Singh Nagar,0.0
2002,12,Udham Singh Nagar,8.565050650193932
2003,1,Udham Singh Nagar,47.81253865694583
2003,2,Udham Singh Nagar,67.03965818025847
2003,3,Udham Singh Nagar,22.50892880142543
2003,4,Udham Singh Nagar,12.409325683769604
2003,5,Udham Singh Nagar,19.934923226129424
2003,6,Udham Singh Nagar,125.11641396055569
2003,7,Udham Singh Nagar,361.41355091036894
2003,8,Udham Singh Nagar,388.7673370942951
2003,9,Udham Singh Nagar,344.1644466291873
2003,10,Udham Singh Nagar,27.28914188721918
2003,11,Udham Singh Nagar,0.643445675295359
2003,12,Udham Singh Nagar,18.302925014681698
2004,1,Udham Singh Nagar,33.41884615332728
2004,2,Udham Singh Nagar,17.211063878498518
2004,3,Udham Singh Nagar,9.001503631276512
2004,4,Udham Singh Nagar,32.335457523481246
2004,5,Udham Singh Nagar,40.722804264607554
2004,6,Udham Singh Nagar,175.68686025065472
2004,7,Udham Singh Nagar,252.7858244003439
2004,8,Udham Singh Nagar,273.23483140394956
2004,9,Udham Singh Nagar,191.81379645800163
2004,10,Udham Singh Nagar,93.96001886859784
2004,11,Udham Singh Nagar,0.4048689194887266
2004,12,Udham Singh Nagar,10.150325177449632
2005,1,Udham Singh Nagar,34.65243071579281
2005,2,Udham Singh Nagar,61.78755643215176
2005,3,Udham Singh Nagar,50.14718459894561
2005,4,Udham Singh Nagar,11.673229604762078
2005,5,Udham Singh Nagar,24.810785379022796
2005,6,Udham Singh Nagar,109.86542813364966
2005,7,Udham Singh Nagar,393.6136844293689
2005,8,Udham Singh Nagar,286.53568009788114
2005,9,Udham Singh Nagar,263.32776763780265
2005,10,Udham Singh Nagar,21.274167861636847
2005,11,Udham Singh Nagar,0.0
2005,12,Udham Singh Nagar,8.43504373179466
2006,1,Udham Singh Nagar,13.4114279673097
2006,2,Udham Singh Nagar,12.305209234407121
2006,3,Udham Singh Nagar,43.40975996201986
2006,4,Udham Singh Nagar,8.750185613863042
2006,5,Udham Singh Nagar,83.44108692481059
2006,6,Udham Singh Nagar,111.35556383766058
2006,7,Udham Singh Nagar,431.69645337833674
2006,8,Udham Singh Nagar,212.76111234229256
2006,9,Udham Singh Nagar,158.94426787107636
